time,task_type,id,position,battery_time,battery_percentage,next_task,next_time
2025-03-26 08:12:00,PO,,"(7, 3, 0)",0 days 01:00:00,100.0,PO,2025-03-26 08:13:00
2025-03-26 08:13:00,PO,,"(7, 0, 0)",0 days 00:59:00,98.33,A,2025-03-26 08:13:30
2025-03-26 08:13:30,A,O2GDCKWJ,"(7, 0, 0)",0 days 00:58:30,97.5,A,2025-03-26 08:14:10
2025-03-26 08:14:10,A,O2GDCKWJ,"(7, 2, 0)",0 days 00:57:50,96.39,A,2025-03-26 08:14:50
2025-03-26 08:14:50,A,O2GDCKWJ,"(5, 2, 0)",0 days 00:57:10,95.28,RC,2025-03-26 08:19:20
2025-03-26 08:19:20,RC,,"(5, 2, 0)",0 days 00:56:40,94.44,RC,2025-03-26 08:03:40
2025-03-26 08:03:40,RC,,"(6, 2, 0)",0 days 00:56:20,93.89,RC,2025-03-26 08:04:00
2025-03-26 08:04:00,RC,,"(6, 3, 0)",0 days 00:56:00,93.33,RC,2025-03-26 08:04:20
2025-03-26 08:04:20,RC,,"(7, 3, 0)",0 days 00:55:40,92.78,PO,2025-03-26 08:07:00
2025-03-26 08:07:00,PO,,"(7, 3, 0)",0 days 00:55:40,92.78,PO,2025-03-26 08:08:00
2025-03-26 08:08:00,PO,,"(7, 0, 0)",0 days 00:54:40,91.11,A,2025-03-26 08:08:30
2025-03-26 08:08:30,A,KD1KPGT0,"(7, 0, 0)",0 days 00:54:10,90.28,A,2025-03-26 08:08:50
2025-03-26 08:08:50,A,KD1KPGT0,"(7, 1, 0)",0 days 00:53:50,89.72,A,2025-03-26 08:10:10
2025-03-26 08:10:10,A,KD1KPGT0,"(3, 1, 0)",0 days 00:52:30,87.5,A,2025-03-26 08:10:30
2025-03-26 08:10:30,A,KD1KPGT0,"(3, 2, 0)",0 days 00:52:10,86.94,RC,2025-03-26 08:11:00
2025-03-26 08:11:00,RC,,"(3, 2, 0)",0 days 00:51:40,86.11,RC,2025-03-26 08:15:20
2025-03-26 08:15:20,RC,,"(3, 1, 0)",0 days 00:51:20,85.56,RC,2025-03-26 08:12:20
2025-03-26 08:12:20,RC,,"(6, 1, 0)",0 days 00:50:20,83.89,RC,2025-03-26 08:15:00
2025-03-26 08:15:00,RC,,"(6, 3, 0)",0 days 00:49:40,82.78,RC,2025-03-26 08:17:20
2025-03-26 08:17:20,RC,,"(7, 3, 0)",0 days 00:49:20,82.22,PO,2025-03-26 14:04:00
2025-03-26 14:04:00,PO,,"(7, 3, 0)",0 days 00:48:00,80.0,PO,2025-03-26 14:04:40
2025-03-26 14:04:40,PO,,"(7, 1, 0)",0 days 00:47:20,78.89,PO,2025-03-26 14:05:40
2025-03-26 14:05:40,PO,,"(4, 1, 0)",0 days 00:46:20,77.22,PO,2025-03-26 14:06:00
2025-03-26 14:06:00,PO,,"(4, 2, 0)",0 days 00:46:00,76.67,D,2025-03-26 14:06:30
2025-03-26 14:06:30,D,HZXSG5RF,"(4, 2, 0)",0 days 00:45:30,75.83,D,2025-03-26 14:08:10
2025-03-26 14:08:10,D,HZXSG5RF,"(4, 7, 0)",0 days 00:43:50,73.06,D,2025-03-26 14:09:10
2025-03-26 14:09:10,D,HZXSG5RF,"(7, 7, 0)",0 days 00:42:50,71.39,RC,2025-03-26 14:11:40
2025-03-26 14:11:40,RC,,"(7, 7, 0)",0 days 00:42:20,70.56,RC,2025-03-26 14:09:00
2025-03-26 14:09:00,RC,,"(7, 3, 0)",0 days 00:41:00,68.33,PO,2025-03-26 14:16:00
2025-03-26 14:16:00,PO,,"(7, 3, 0)",0 days 00:41:00,68.33,PO,2025-03-26 14:17:00
2025-03-26 14:17:00,PO,,"(7, 6, 0)",0 days 00:40:00,66.67,PO,2025-03-26 14:18:00
2025-03-26 14:18:00,PO,,"(4, 6, 0)",0 days 00:39:00,65.0,PO,2025-03-26 14:19:00
2025-03-26 14:19:00,PO,,"(4, 3, 0)",0 days 00:38:00,63.33,PO,2025-03-26 14:19:40
2025-03-26 14:19:40,PO,,"(2, 3, 0)",0 days 00:37:20,62.22,D,2025-03-26 14:20:10
2025-03-26 14:20:10,D,VOGRPWPD,"(2, 3, 0)",0 days 00:36:50,61.39,D,2025-03-26 14:20:30
2025-03-26 14:20:30,D,VOGRPWPD,"(3, 3, 0)",0 days 00:36:30,60.83,D,2025-03-26 14:21:50
2025-03-26 14:21:50,D,VOGRPWPD,"(3, 7, 0)",0 days 00:35:10,58.61,D,2025-03-26 14:23:10
2025-03-26 14:23:10,D,VOGRPWPD,"(7, 7, 0)",0 days 00:33:50,56.39,RC,2025-03-26 14:25:40
2025-03-26 14:25:40,RC,,"(7, 7, 0)",0 days 00:33:20,55.56,RC,2025-03-26 14:23:00
2025-03-26 14:23:00,RC,,"(7, 3, 0)",0 days 00:32:00,53.33,,
