time,task_type,id,position,battery_time,battery_percentage,next_task,next_time
2025-03-26 08:04:00,PO,,"(7, 3, 0)",0 days 01:00:00,100.0,PO,2025-03-26 08:05:00
2025-03-26 08:05:00,PO,,"(7, 0, 0)",0 days 00:59:00,98.33,A,2025-03-26 08:05:30
2025-03-26 08:05:30,A,Y11CVYOL,"(7, 0, 0)",0 days 00:58:30,97.5,A,2025-03-26 08:06:10
2025-03-26 08:06:10,A,Y11CVYOL,"(7, 2, 0)",0 days 00:57:50,96.39,A,2025-03-26 08:06:30
2025-03-26 08:06:30,A,Y11CVYOL,"(6, 2, 0)",0 days 00:57:30,95.83,A,2025-03-26 08:07:10
2025-03-26 08:07:10,A,Y11CVYOL,"(6, 4, 0)",0 days 00:56:50,94.72,A,2025-03-26 08:07:30
2025-03-26 08:07:30,A,Y11CVYOL,"(5, 4, 0)",0 days 00:56:30,94.17,RC,2025-03-26 08:08:00
2025-03-26 08:08:00,RC,,"(5, 4, 0)",0 days 00:56:00,93.33,RC,2025-03-26 08:04:20
2025-03-26 08:04:20,RC,,"(6, 4, 0)",0 days 00:55:40,92.78,RC,2025-03-26 08:04:40
2025-03-26 08:04:40,RC,,"(6, 3, 0)",0 days 00:55:20,92.22,RC,2025-03-26 08:12:00
2025-03-26 08:12:00,RC,,"(7, 3, 0)",0 days 00:55:00,91.67,PO,2025-03-26 08:14:00
2025-03-26 08:14:00,PO,,"(7, 3, 0)",0 days 00:55:00,91.67,PO,2025-03-26 08:15:00
2025-03-26 08:15:00,PO,,"(7, 0, 0)",0 days 00:54:00,90.0,A,2025-03-26 08:15:30
2025-03-26 08:15:30,A,2LFNSTNL,"(7, 0, 0)",0 days 00:53:30,89.17,A,2025-03-26 08:16:10
2025-03-26 08:16:10,A,2LFNSTNL,"(7, 2, 0)",0 days 00:52:50,88.06,A,2025-03-26 08:16:30
2025-03-26 08:16:30,A,2LFNSTNL,"(6, 2, 0)",0 days 00:52:30,87.5,A,2025-03-26 08:17:10
2025-03-26 08:17:10,A,2LFNSTNL,"(6, 4, 0)",0 days 00:51:50,86.39,A,2025-03-26 08:17:30
2025-03-26 08:17:30,A,2LFNSTNL,"(5, 4, 0)",0 days 00:51:30,85.83,RC,2025-03-26 08:18:00
2025-03-26 08:18:00,RC,,"(5, 4, 0)",0 days 00:51:00,85.0,RC,2025-03-26 08:11:20
2025-03-26 08:11:20,RC,,"(6, 4, 0)",0 days 00:50:40,84.44,RC,2025-03-26 08:17:40
2025-03-26 08:17:40,RC,,"(6, 3, 0)",0 days 00:50:20,83.89,RC,2025-03-26 08:16:00
2025-03-26 08:16:00,RC,,"(7, 3, 0)",0 days 00:50:00,83.33,PO,2025-03-26 14:04:00
2025-03-26 14:04:00,PO,,"(7, 3, 0)",0 days 00:48:00,80.0,PO,2025-03-26 14:04:20
2025-03-26 14:04:20,PO,,"(7, 4, 0)",0 days 00:47:40,79.44,PO,2025-03-26 14:05:00
2025-03-26 14:05:00,PO,,"(5, 4, 0)",0 days 00:47:00,78.33,D,2025-03-26 14:05:30
2025-03-26 14:05:30,D,Y11CVYOL,"(5, 4, 0)",0 days 00:46:30,77.5,D,2025-03-26 14:05:50
2025-03-26 14:05:50,D,Y11CVYOL,"(6, 4, 0)",0 days 00:46:10,76.94,D,2025-03-26 14:06:50
2025-03-26 14:06:50,D,Y11CVYOL,"(6, 7, 0)",0 days 00:45:10,75.28,D,2025-03-26 14:07:10
2025-03-26 14:07:10,D,Y11CVYOL,"(7, 7, 0)",0 days 00:44:50,74.72,RC,2025-03-26 14:07:40
2025-03-26 14:07:40,RC,,"(7, 7, 0)",0 days 00:44:20,73.89,RC,2025-03-26 14:07:00
2025-03-26 14:07:00,RC,,"(7, 3, 0)",0 days 00:43:00,71.67,PO,2025-03-26 14:07:00
2025-03-26 14:07:00,PO,,"(7, 3, 0)",0 days 00:43:00,71.67,PO,2025-03-26 14:07:40
2025-03-26 14:07:40,PO,,"(7, 5, 0)",0 days 00:42:20,70.56,PO,2025-03-26 14:08:20
2025-03-26 14:08:20,PO,,"(5, 5, 0)",0 days 00:41:40,69.44,D,2025-03-26 14:08:50
2025-03-26 14:08:50,D,2RP4DTS7,"(5, 5, 0)",0 days 00:41:10,68.61,D,2025-03-26 14:09:30
2025-03-26 14:09:30,D,2RP4DTS7,"(5, 7, 0)",0 days 00:40:30,67.5,D,2025-03-26 14:10:10
2025-03-26 14:10:10,D,2RP4DTS7,"(7, 7, 0)",0 days 00:39:50,66.39,RC,2025-03-26 14:12:40
2025-03-26 14:12:40,RC,,"(7, 7, 0)",0 days 00:39:20,65.56,RC,2025-03-26 14:10:00
2025-03-26 14:10:00,RC,,"(7, 3, 0)",0 days 00:38:00,63.33,,
