time,task_type,id,position,battery_time,battery_percentage,next_task,next_time
2025-03-26 08:02:00,PO,,"(7, 3, 0)",0 days 01:00:00,100.0,PO,2025-03-26 08:03:00
2025-03-26 08:03:00,PO,,"(7, 0, 0)",0 days 00:59:00,98.33,A,2025-03-26 08:03:30
2025-03-26 08:03:30,A,EHV82A37,"(7, 0, 0)",0 days 00:58:30,97.5,A,2025-03-26 08:03:50
2025-03-26 08:03:50,A,EHV82A37,"(7, 1, 0)",0 days 00:58:10,96.94,A,2025-03-26 08:04:50
2025-03-26 08:04:50,A,EHV82A37,"(4, 1, 0)",0 days 00:57:10,95.28,A,2025-03-26 08:05:10
2025-03-26 08:05:10,A,EHV82A37,"(4, 1, 1)",0 days 00:56:50,94.72,A,2025-03-26 08:05:30
2025-03-26 08:05:30,A,EHV82A37,"(3, 1, 1)",0 days 00:56:30,94.17,RC,2025-03-26 08:10:00
2025-03-26 08:10:00,RC,,"(3, 1, 1)",0 days 00:56:00,93.33,RC,2025-03-26 08:04:20
2025-03-26 08:04:20,RC,,"(4, 1, 1)",0 days 00:55:40,92.78,RC,2025-03-26 08:05:00
2025-03-26 08:05:00,RC,,"(4, 3, 1)",0 days 00:55:00,91.67,RC,2025-03-26 08:06:00
2025-03-26 08:06:00,RC,,"(7, 3, 1)",0 days 00:54:00,90.0,RC,2025-03-26 08:26:20
2025-03-26 08:26:20,RC,,"(7, 3, 0)",0 days 00:53:40,89.44,PO,2025-03-26 14:14:00
2025-03-26 14:14:00,PO,,"(7, 3, 0)",0 days 00:48:00,80.0,PO,2025-03-26 14:15:00
2025-03-26 14:15:00,PO,,"(7, 6, 0)",0 days 00:47:00,78.33,PO,2025-03-26 14:16:00
2025-03-26 14:16:00,PO,,"(4, 6, 0)",0 days 00:46:00,76.67,PO,2025-03-26 14:16:40
2025-03-26 14:16:40,PO,,"(4, 6, 2)",0 days 00:45:20,75.56,PO,2025-03-26 14:17:00
2025-03-26 14:17:00,PO,,"(3, 6, 2)",0 days 00:45:00,75.0,D,2025-03-26 14:17:30
2025-03-26 14:17:30,D,L66YE63Y,"(3, 6, 2)",0 days 00:44:30,74.17,D,2025-03-26 14:17:50
2025-03-26 14:17:50,D,L66YE63Y,"(3, 7, 2)",0 days 00:44:10,73.61,D,2025-03-26 14:19:10
2025-03-26 14:19:10,D,L66YE63Y,"(7, 7, 2)",0 days 00:42:50,71.39,D,2025-03-26 14:19:50
2025-03-26 14:19:50,D,L66YE63Y,"(7, 7, 0)",0 days 00:42:10,70.28,RC,2025-03-26 14:30:20
2025-03-26 14:30:20,RC,,"(7, 7, 0)",0 days 00:41:40,69.44,RC,2025-03-26 14:27:40
2025-03-26 14:27:40,RC,,"(7, 3, 0)",0 days 00:40:20,67.22,PO,2025-03-26 14:29:20
2025-03-26 14:29:20,PO,,"(7, 3, 0)",0 days 00:40:20,67.22,PO,2025-03-26 14:29:40
2025-03-26 14:29:40,PO,,"(7, 4, 0)",0 days 00:40:00,66.67,PO,2025-03-26 14:30:40
2025-03-26 14:30:40,PO,,"(4, 4, 0)",0 days 00:39:00,65.0,PO,2025-03-26 14:31:00
2025-03-26 14:31:00,PO,,"(4, 4, 1)",0 days 00:38:40,64.44,PO,2025-03-26 14:31:20
2025-03-26 14:31:20,PO,,"(3, 4, 1)",0 days 00:38:20,63.89,D,2025-03-26 14:31:50
2025-03-26 14:31:50,D,VZBPOF24,"(3, 4, 1)",0 days 00:37:50,63.06,D,2025-03-26 14:32:10
2025-03-26 14:32:10,D,VZBPOF24,"(4, 4, 1)",0 days 00:37:30,62.5,D,2025-03-26 14:33:10
2025-03-26 14:33:10,D,VZBPOF24,"(4, 7, 1)",0 days 00:36:30,60.83,D,2025-03-26 14:34:10
2025-03-26 14:34:10,D,VZBPOF24,"(7, 7, 1)",0 days 00:35:30,59.17,D,2025-03-26 14:34:30
2025-03-26 14:34:30,D,VZBPOF24,"(7, 7, 0)",0 days 00:35:10,58.61,RC,2025-03-26 14:35:00
2025-03-26 14:35:00,RC,,"(7, 7, 0)",0 days 00:34:40,57.78,RC,2025-03-26 14:22:20
2025-03-26 14:22:20,RC,,"(7, 3, 0)",0 days 00:33:20,55.56,,
