time,task_type,id,position,battery_time,battery_percentage,next_task,next_time
2025-03-26 08:11:00,PO,,"(14, 7, 0)",0 days 01:00:00,100.0,PO,2025-03-26 08:13:20
2025-03-26 08:13:20,PO,,"(14, 0, 0)",0 days 00:57:40,96.11,A,2025-03-26 08:13:50
2025-03-26 08:13:50,A,8C5YX0VB,"(14, 0, 0)",0 days 00:57:10,95.28,A,2025-03-26 08:15:50
2025-03-26 08:15:50,A,8C5YX0VB,"(14, 6, 0)",0 days 00:55:10,91.94,A,2025-03-26 08:16:10
2025-03-26 08:16:10,A,8C5YX0VB,"(13, 6, 0)",0 days 00:54:50,91.39,A,2025-03-26 08:18:30
2025-03-26 08:18:30,A,8C5YX0VB,"(13, 13, 0)",0 days 00:52:30,87.5,A,2025-03-26 08:20:10
2025-03-26 08:20:10,A,8C5YX0VB,"(8, 13, 0)",0 days 00:50:50,84.72,A,2025-03-26 08:20:30
2025-03-26 08:20:30,A,8C5YX0VB,"(8, 13, 1)",0 days 00:50:30,84.17,A,2025-03-26 08:20:50
2025-03-26 08:20:50,A,8C5YX0VB,"(8, 12, 1)",0 days 00:50:10,83.61,RC,2025-03-26 08:21:20
2025-03-26 08:21:20,RC,,"(8, 12, 1)",0 days 00:49:40,82.78,RC,2025-03-26 08:14:40
2025-03-26 08:14:40,RC,,"(8, 13, 1)",0 days 00:49:20,82.22,RC,2025-03-26 08:18:20
2025-03-26 08:18:20,RC,,"(13, 13, 1)",0 days 00:47:40,79.44,RC,2025-03-26 08:18:20
2025-03-26 08:18:20,RC,,"(13, 7, 1)",0 days 00:45:40,76.11,RC,2025-03-26 08:14:40
2025-03-26 08:14:40,RC,,"(14, 7, 1)",0 days 00:45:20,75.56,RC,2025-03-26 08:21:00
2025-03-26 08:21:00,RC,,"(14, 7, 0)",0 days 00:45:00,75.0,PO,2025-03-26 14:06:00
2025-03-26 14:06:00,PO,,"(14, 7, 0)",0 days 00:48:00,80.0,PO,2025-03-26 14:06:40
2025-03-26 14:06:40,PO,,"(14, 5, 0)",0 days 00:47:20,78.89,PO,2025-03-26 14:08:20
2025-03-26 14:08:20,PO,,"(9, 5, 0)",0 days 00:45:40,76.11,PO,2025-03-26 14:08:40
2025-03-26 14:08:40,PO,,"(9, 5, 1)",0 days 00:45:20,75.56,PO,2025-03-26 14:09:00
2025-03-26 14:09:00,PO,,"(9, 4, 1)",0 days 00:45:00,75.0,D,2025-03-26 14:09:30
2025-03-26 14:09:30,D,FFP7HBLN,"(9, 4, 1)",0 days 00:44:30,74.17,D,2025-03-26 14:11:10
2025-03-26 14:11:10,D,FFP7HBLN,"(9, 9, 1)",0 days 00:42:50,71.39,D,2025-03-26 14:12:30
2025-03-26 14:12:30,D,FFP7HBLN,"(13, 9, 1)",0 days 00:41:30,69.17,D,2025-03-26 14:14:10
2025-03-26 14:14:10,D,FFP7HBLN,"(13, 14, 1)",0 days 00:39:50,66.39,D,2025-03-26 14:14:30
2025-03-26 14:14:30,D,FFP7HBLN,"(14, 14, 1)",0 days 00:39:30,65.83,D,2025-03-26 14:14:50
2025-03-26 14:14:50,D,FFP7HBLN,"(14, 14, 0)",0 days 00:39:10,65.28,RC,2025-03-26 14:17:20
2025-03-26 14:17:20,RC,,"(14, 14, 0)",0 days 00:38:40,64.44,RC,2025-03-26 14:11:40
2025-03-26 14:11:40,RC,,"(14, 7, 0)",0 days 00:36:20,60.56,PO,2025-03-26 14:22:40
2025-03-26 14:22:40,PO,,"(14, 7, 0)",0 days 00:36:20,60.56,PO,2025-03-26 14:24:40
2025-03-26 14:24:40,PO,,"(14, 13, 0)",0 days 00:34:20,57.22,PO,2025-03-26 14:29:00
2025-03-26 14:29:00,PO,,"(1, 13, 0)",0 days 00:30:00,50.0,PO,2025-03-26 14:31:00
2025-03-26 14:31:00,PO,,"(1, 7, 0)",0 days 00:28:00,46.67,PO,2025-03-26 14:31:20
2025-03-26 14:31:20,PO,,"(1, 7, 1)",0 days 00:27:40,46.11,PO,2025-03-26 14:31:40
2025-03-26 14:31:40,PO,,"(2, 7, 1)",0 days 00:27:20,45.56,D,2025-03-26 14:32:10
2025-03-26 14:32:10,D,X9OFBVCR,"(2, 7, 1)",0 days 00:26:50,44.72,D,2025-03-26 14:32:30
2025-03-26 14:32:30,D,X9OFBVCR,"(1, 7, 1)",0 days 00:26:30,44.17,D,2025-03-26 14:34:50
2025-03-26 14:34:50,D,X9OFBVCR,"(1, 14, 1)",0 days 00:24:10,40.28,D,2025-03-26 14:39:10
2025-03-26 14:39:10,D,X9OFBVCR,"(14, 14, 1)",0 days 00:19:50,33.06,D,2025-03-26 14:39:30
2025-03-26 14:39:30,D,X9OFBVCR,"(14, 14, 0)",0 days 00:19:30,32.5,RC,2025-03-26 14:40:00
2025-03-26 14:40:00,RC,,"(14, 14, 0)",0 days 00:19:00,31.67,RC,2025-03-26 14:42:20
2025-03-26 14:42:20,RC,,"(14, 7, 0)",0 days 00:16:40,27.78,,
